Part Nbr,Part Description,Part Revision Nbr,MQI Rev Nbr,PO Nbr,Line Nbr,Sched Rel,Status Code,Buyer Code,Open Sched Qty,Need Date,Promise Date,Delivery Date,PO Status,Notes,Division Name,Last Rcpt Qty,Location Name,PO Rel,Last Rcpt Date,Accum Rcpt Qty,In Transit Qty,Orig Need Date,Orig Sched Qty,DivisionID,LocationCD,Company Nbr,Order Date,Contract Nbr,Stocking UOM,Supplier Name,Supplier ID
Part 8,BODY-KB-GY,J,20,KBA500328A,4,70,PL,12,24,10/29/2026,,10/29/2026,Open,N,FLUID SYSTEMS - IRVINE,24.0,"IRVINE, CA",0,11/04/2025,0,0.0,03/11/2000,24,687648,J1,66,04/25/2018,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 32,POPPET-GY             -KB,B,7,KBA500328A,5,63,PL,12,12,10/29/2026,,10/29/2026,Open,N,FLUID SYSTEMS - IRVINE,12.0,"IRVINE, CA",0,11/15/2025,0,0.0,03/04/2000,12,687648,J1,66,04/25/2018,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 27,NOZZLE,D,5,LTA500328A,18,25,PL,12,145,10/30/2026,,10/30/2026,Open,N,FLUID SYSTEMS - IRVINE,30.0,"IRVINE, CA",0,10/14/2025,0,0.0,01/26/2000,3,687648,J1,66,12/12/2016,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 10,HOUSING ASSY-GY,B,14,KBA500328A,20,44,PL,12,48,10/30/2026,,10/30/2026,Open,N,FLUID SYSTEMS - IRVINE,48.0,"IRVINE, CA",0,10/31/2025,0,0.0,02/14/2000,4,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 31,STUB PIPE-GY,C,8,LTA5F0328A,8,75,PL,12,45,10/30/2026,,10/30/2026,Open,N,FLUID SYSTEMS - IRVINE,24.0,"IRVINE, CA",0,11/07/2025,0,0.0,03/16/2000,36,687648,J1,66,05/22/2017,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 28,"HOUSING, BEARING      -KB",-,1,KBA500328A,12,119,PL,12,12,11/03/2026,,11/03/2026,Open,N,FLUID SYSTEMS - IRVINE,12.0,"IRVINE, CA",0,11/26/2025,0,0.0,04/29/2000,12,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 13,RETAINER ASSY         -KB,D,3,KBA500328A,8,58,PL,12,16,11/03/2026,,11/03/2026,Open,N,FLUID SYSTEMS - IRVINE,14.0,"IRVINE, CA",0,11/07/2025,0,0.0,02/28/2000,16,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 30,CLEVIS-KB,-,1,KBA500328A,14,97,PL,12,15,11/03/2026,,11/03/2026,Open,N,FLUID SYSTEMS - IRVINE,15.0,"IRVINE, CA",0,11/25/2025,0,0.0,04/07/2000,7,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 28,"HOUSING, BEARING      -KB",-,1,KBA500328A,12,120,PL,12,12,11/13/2026,,11/13/2026,Open,N,FLUID SYSTEMS - IRVINE,12.0,"IRVINE, CA",0,11/26/2025,0,0.0,04/30/2000,12,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 25,ASSY-HOUSING,E,10,LTA500328A,17,66,PL,12,102,11/10/2026,,11/10/2026,Open,N,FLUID SYSTEMS - IRVINE,123.0,"IRVINE, CA",0,11/04/2025,0,0.0,03/07/2000,24,687648,J1,66,12/12/2016,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 4,HOUSING ASSY,E,5,KBA500328A,17,92,PL,12,6,11/04/2026,,11/04/2026,Open,N,FLUID SYSTEMS - IRVINE,6.0,"IRVINE, CA",0,11/14/2025,0,0.0,04/02/2000,3,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 15,BRACKET               -KB,-,2,KBA500328A,9,59,PL,12,20,11/11/2026,,11/11/2026,Open,N,FLUID SYSTEMS - IRVINE,19.0,"IRVINE, CA",0,07/09/2025,0,0.0,02/29/2000,20,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 10,HOUSING ASSY-GY,B,14,KBA500328A,20,45,PL,12,48,11/09/2026,,11/09/2026,Open,N,FLUID SYSTEMS - IRVINE,48.0,"IRVINE, CA",0,10/31/2025,0,0.0,02/15/2000,38,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 19,ASSY-HOUSING-SHARED,D,12,LTA5F0328A,5,137,PL,12,18,11/12/2026,,11/12/2026,Open,N,FLUID SYSTEMS - IRVINE,17.0,"IRVINE, CA",0,10/28/2025,0,0.0,05/17/2000,18,687648,J1,66,05/22/2017,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 4,HOUSING ASSY,E,5,KBA500328A,17,93,PL,12,6,11/12/2026,,11/12/2026,Open,N,FLUID SYSTEMS - IRVINE,6.0,"IRVINE, CA",0,11/14/2025,0,0.0,04/03/2000,3,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 19,ASSY-HOUSING-SHARED,D,12,LTA5F0328A,5,138,PL,12,18,11/12/2026,,11/12/2026,Open,N,FLUID SYSTEMS - IRVINE,17.0,"IRVINE, CA",0,10/28/2025,0,0.0,05/18/2000,18,687648,J1,66,05/22/2017,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 3,"FITTING,INLET KB-GY",-,7,KBA500328A,19,52,PL,12,20,11/11/2026,,11/11/2026,Open,N,FLUID SYSTEMS - IRVINE,29.0,"IRVINE, CA",0,11/14/2025,0,0.0,02/22/2000,4,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 11,PISTON-ASSY-GY      -KB,A,11,KBA500328A,16,63,PL,12,40,11/10/2026,,11/10/2026,Open,N,FLUID SYSTEMS - IRVINE,40.0,"IRVINE, CA",0,11/18/2025,0,0.0,03/04/2000,40,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 5,PISTON                -KB,-,1,KBA500328A,7,57,PL,12,16,11/13/2026,,11/13/2026,Open,N,FLUID SYSTEMS - IRVINE,20.0,"IRVINE, CA",0,10/09/2025,0,0.0,02/27/2000,16,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 9,GEAR HOUSING-GY -KB,B,13,KBA500328A,15,140,PL,12,40,11/06/2026,,11/06/2026,Open,N,FLUID SYSTEMS - IRVINE,47.0,"IRVINE, CA",0,11/07/2025,0,0.0,05/20/2000,40,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 30,CLEVIS-KB,-,1,KBA500328A,14,98,PL,12,15,11/13/2026,,11/13/2026,Open,N,FLUID SYSTEMS - IRVINE,15.0,"IRVINE, CA",0,11/25/2025,0,0.0,04/08/2000,15,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 24,BODY-KB-GY,K,21,KBA500328A,2,90,PL,12,16,11/20/2026,,11/20/2026,Open,N,FLUID SYSTEMS - IRVINE,16.0,"IRVINE, CA",0,11/17/2025,0,0.0,03/31/2000,16,687648,J1,66,04/25/2018,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 9,GEAR HOUSING-GY -KB,B,13,KBA500328A,15,141,PL,12,40,11/16/2026,,11/16/2026,Open,N,FLUID SYSTEMS - IRVINE,47.0,"IRVINE, CA",0,11/07/2025,0,0.0,05/21/2000,40,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 24,BODY-KB-GY,K,21,KBA500328A,2,91,PL,12,16,11/20/2026,,11/20/2026,Open,N,FLUID SYSTEMS - IRVINE,16.0,"IRVINE, CA",0,11/17/2025,0,0.0,04/01/2000,16,687648,J1,66,04/25/2018,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 8,BODY-KB-GY,J,20,KBA500328A,4,71,PL,12,24,11/20/2026,,11/20/2026,Open,N,FLUID SYSTEMS - IRVINE,24.0,"IRVINE, CA",0,11/04/2025,0,0.0,03/12/2000,24,687648,J1,66,04/25/2018,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 8,BODY-KB-GY,J,20,KBA500328A,4,72,PL,12,24,11/20/2026,,11/20/2026,Open,N,FLUID SYSTEMS - IRVINE,24.0,"IRVINE, CA",0,11/04/2025,0,0.0,03/13/2000,24,687648,J1,66,04/25/2018,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 31,STUB PIPE-GY,C,8,LTA5F0328A,8,76,PL,12,31,11/18/2026,,11/18/2026,Open,N,FLUID SYSTEMS - IRVINE,24.0,"IRVINE, CA",0,11/07/2025,0,0.0,03/17/2000,36,687648,J1,66,05/22/2017,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 14,"RETAINER, POPPET      -KB",A,4,KBA500328A,13,31,PL,12,13,11/18/2026,,11/18/2026,Open,N,FLUID SYSTEMS - IRVINE,13.0,"IRVINE, CA",0,09/11/2025,0,0.0,02/01/2000,13,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 32,POPPET-GY             -KB,B,7,KBA500328A,5,64,PL,12,12,11/20/2026,,11/20/2026,Open,N,FLUID SYSTEMS - IRVINE,12.0,"IRVINE, CA",0,11/15/2025,0,0.0,03/05/2000,12,687648,J1,66,04/25/2018,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 32,POPPET-GY             -KB,B,7,KBA500328A,5,65,PL,12,12,11/20/2026,,11/20/2026,Open,N,FLUID SYSTEMS - IRVINE,12.0,"IRVINE, CA",0,11/15/2025,0,0.0,03/06/2000,12,687648,J1,66,04/25/2018,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 33,"CLEVIS, ACTUATOR      -KB",-,1,KBA500328A,10,43,PL,12,10,11/20/2026,,11/20/2026,Open,N,FLUID SYSTEMS - IRVINE,10.0,"IRVINE, CA",0,10/30/2025,0,0.0,02/13/2000,10,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 13,RETAINER ASSY         -KB,D,3,KBA500328A,8,59,PL,12,16,11/20/2026,,11/20/2026,Open,N,FLUID SYSTEMS - IRVINE,14.0,"IRVINE, CA",0,11/07/2025,0,0.0,02/29/2000,16,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 28,"HOUSING, BEARING      -KB",-,1,KBA500328A,12,121,PL,12,12,11/20/2026,,11/20/2026,Open,N,FLUID SYSTEMS - IRVINE,12.0,"IRVINE, CA",0,11/26/2025,0,0.0,05/01/2000,12,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 4,HOUSING ASSY,E,5,KBA500328A,17,94,PL,12,6,11/23/2026,,11/23/2026,Open,N,FLUID SYSTEMS - IRVINE,6.0,"IRVINE, CA",0,11/14/2025,0,0.0,04/04/2000,3,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 19,ASSY-HOUSING-SHARED,D,12,LTA5F0328A,5,139,PL,12,18,11/24/2026,,11/24/2026,Open,N,FLUID SYSTEMS - IRVINE,17.0,"IRVINE, CA",0,10/28/2025,0,0.0,05/19/2000,18,687648,J1,66,05/22/2017,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 10,HOUSING ASSY-GY,B,14,KBA500328A,20,46,PL,12,48,11/20/2026,,11/20/2026,Open,N,FLUID SYSTEMS - IRVINE,48.0,"IRVINE, CA",0,10/31/2025,0,0.0,02/16/2000,12,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 9,GEAR HOUSING-GY -KB,B,13,KBA500328A,15,142,PL,12,40,11/24/2026,,11/24/2026,Open,N,FLUID SYSTEMS - IRVINE,47.0,"IRVINE, CA",0,11/07/2025,0,0.0,05/22/2000,40,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 15,BRACKET               -KB,-,2,KBA500328A,9,60,PL,12,20,11/30/2026,,11/30/2026,Open,N,FLUID SYSTEMS - IRVINE,19.0,"IRVINE, CA",0,07/09/2025,0,0.0,03/01/2000,20,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 34,PISTON HEAD  -KB,-,2,KBA500328A,18,22,PL,12,50,11/25/2026,,11/25/2026,Open,N,FLUID SYSTEMS - IRVINE,50.0,"IRVINE, CA",0,10/30/2025,0,0.0,01/23/2000,50,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 9,GEAR HOUSING-GY -KB,B,13,KBA500328A,15,144,PL,12,40,12/01/2026,,12/01/2026,Open,N,FLUID SYSTEMS - IRVINE,47.0,"IRVINE, CA",0,11/07/2025,0,0.0,05/24/2000,40,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 12,CLAMP DISK RING       -KB,D,9,KBA500328A,6,75,PL,12,10,11/30/2026,,11/30/2026,Open,N,FLUID SYSTEMS - IRVINE,7.0,"IRVINE, CA",0,11/07/2025,0,0.0,03/16/2000,4,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 12,CLAMP DISK RING       -KB,D,9,KBA500328A,6,76,PL,12,10,11/30/2026,,11/30/2026,Open,N,FLUID SYSTEMS - IRVINE,7.0,"IRVINE, CA",0,11/07/2025,0,0.0,03/17/2000,10,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 3,"FITTING,INLET KB-GY",-,7,KBA500328A,19,53,PL,12,20,11/30/2026,,11/30/2026,Open,N,FLUID SYSTEMS - IRVINE,29.0,"IRVINE, CA",0,11/14/2025,0,0.0,02/23/2000,3,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 30,CLEVIS-KB,-,1,KBA500328A,14,99,PL,12,15,12/01/2026,,12/01/2026,Open,N,FLUID SYSTEMS - IRVINE,15.0,"IRVINE, CA",0,11/25/2025,0,0.0,04/09/2000,15,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 9,GEAR HOUSING-GY -KB,B,13,KBA500328A,15,143,PL,12,40,12/01/2026,,12/01/2026,Open,N,FLUID SYSTEMS - IRVINE,47.0,"IRVINE, CA",0,11/07/2025,0,0.0,05/23/2000,40,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 27,NOZZLE,D,5,LTA500328A,18,26,PL,12,130,11/23/2026,,11/23/2026,Open,N,FLUID SYSTEMS - IRVINE,30.0,"IRVINE, CA",0,10/14/2025,0,0.0,01/27/2000,50,687648,J1,66,12/12/2016,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 25,ASSY-HOUSING,E,10,LTA500328A,17,67,PL,12,120,12/01/2026,,12/01/2026,Open,N,FLUID SYSTEMS - IRVINE,123.0,"IRVINE, CA",0,11/04/2025,0,0.0,03/08/2000,5,687648,J1,66,12/12/2016,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 4,HOUSING ASSY,E,5,KBA500328A,17,95,PL,12,6,12/02/2026,,12/02/2026,Open,N,FLUID SYSTEMS - IRVINE,6.0,"IRVINE, CA",0,11/14/2025,0,0.0,04/05/2000,3,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 11,PISTON-ASSY-GY      -KB,A,11,KBA500328A,16,64,PL,12,40,12/01/2026,,12/01/2026,Open,N,FLUID SYSTEMS - IRVINE,40.0,"IRVINE, CA",0,11/18/2025,0,0.0,03/05/2000,40,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 35,FITTING(INLET)-GY,-,1,LTA500328A,16,20,PL,12,52,12/03/2026,,12/03/2026,Open,N,FLUID SYSTEMS - IRVINE,15.0,"IRVINE, CA",0,11/14/2025,0,0.0,01/21/2000,38,687648,J1,66,12/12/2016,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 5,PISTON                -KB,-,1,KBA500328A,7,58,PL,12,16,12/08/2026,,12/08/2026,Open,N,FLUID SYSTEMS - IRVINE,20.0,"IRVINE, CA",0,10/09/2025,0,0.0,02/28/2000,16,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 13,RETAINER ASSY         -KB,D,3,KBA500328A,8,60,PL,12,16,12/08/2026,,12/08/2026,Open,N,FLUID SYSTEMS - IRVINE,14.0,"IRVINE, CA",0,11/07/2025,0,0.0,03/01/2000,16,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 31,STUB PIPE-GY,C,8,LTA5F0328A,8,77,PL,12,45,12/04/2026,,12/04/2026,Open,N,FLUID SYSTEMS - IRVINE,24.0,"IRVINE, CA",0,11/07/2025,0,0.0,03/18/2000,36,687648,J1,66,05/22/2017,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 3,"FITTING,INLET KB-GY",-,7,KBA500328A,19,54,PL,12,20,12/07/2026,,12/07/2026,Open,N,FLUID SYSTEMS - IRVINE,29.0,"IRVINE, CA",0,11/14/2025,0,0.0,02/24/2000,7,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 22,ASSY-SCREW-,A,5,LTA5F0328A,3,154,PL,12,24,12/01/2026,,12/01/2026,Open,N,FLUID SYSTEMS - IRVINE,288.0,"IRVINE, CA",0,11/05/2025,0,0.0,06/03/2000,24,687648,J1,66,05/22/2017,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 28,"HOUSING, BEARING      -KB",-,1,KBA500328A,12,122,PL,12,12,12/08/2026,,12/08/2026,Open,N,FLUID SYSTEMS - IRVINE,12.0,"IRVINE, CA",0,11/26/2025,0,0.0,05/02/2000,12,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 30,CLEVIS-KB,-,1,KBA500328A,14,100,PL,12,15,12/08/2026,,12/08/2026,Open,N,FLUID SYSTEMS - IRVINE,15.0,"IRVINE, CA",0,11/25/2025,0,0.0,04/10/2000,15,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 10,HOUSING ASSY-GY,B,14,KBA500328A,20,47,PL,12,48,12/08/2026,,12/08/2026,Open,N,FLUID SYSTEMS - IRVINE,48.0,"IRVINE, CA",0,10/31/2025,0,0.0,02/17/2000,41,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 19,ASSY-HOUSING-SHARED,D,12,LTA5F0328A,5,140,PL,12,18,12/08/2026,,12/08/2026,Open,N,FLUID SYSTEMS - IRVINE,17.0,"IRVINE, CA",0,10/28/2025,0,0.0,05/20/2000,18,687648,J1,66,05/22/2017,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 8,BODY-KB-GY,J,20,KBA500328A,4,73,PL,12,24,12/11/2026,,12/11/2026,Open,N,FLUID SYSTEMS - IRVINE,24.0,"IRVINE, CA",0,11/04/2025,0,0.0,03/14/2000,24,687648,J1,66,04/25/2018,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 19,ASSY-HOUSING-SHARED,D,12,LTA5F0328A,5,141,PL,12,18,12/08/2026,,12/08/2026,Open,N,FLUID SYSTEMS - IRVINE,17.0,"IRVINE, CA",0,10/28/2025,0,0.0,05/21/2000,18,687648,J1,66,05/22/2017,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 4,HOUSING ASSY,E,5,KBA500328A,17,96,PL,12,6,12/09/2026,,12/09/2026,Open,N,FLUID SYSTEMS - IRVINE,6.0,"IRVINE, CA",0,11/14/2025,0,0.0,04/06/2000,3,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 4,HOUSING ASSY,E,5,KBA500328A,17,97,PL,12,6,12/10/2026,,12/10/2026,Open,N,FLUID SYSTEMS - IRVINE,6.0,"IRVINE, CA",0,11/14/2025,0,0.0,04/07/2000,3,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 28,"HOUSING, BEARING      -KB",-,1,KBA500328A,12,123,PL,12,12,12/09/2026,,12/09/2026,Open,N,FLUID SYSTEMS - IRVINE,12.0,"IRVINE, CA",0,11/26/2025,0,0.0,05/03/2000,12,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 11,PISTON-ASSY-GY      -KB,A,11,KBA500328A,16,65,PL,12,40,12/15/2026,,12/15/2026,Open,N,FLUID SYSTEMS - IRVINE,40.0,"IRVINE, CA",0,11/18/2025,0,0.0,03/06/2000,40,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 12,CLAMP DISK RING       -KB,D,9,KBA500328A,6,77,PL,12,10,12/11/2026,,12/11/2026,Open,N,FLUID SYSTEMS - IRVINE,7.0,"IRVINE, CA",0,11/07/2025,0,0.0,03/18/2000,10,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 9,GEAR HOUSING-GY -KB,B,13,KBA500328A,15,145,PL,12,40,12/15/2026,,12/15/2026,Open,N,FLUID SYSTEMS - IRVINE,47.0,"IRVINE, CA",0,11/07/2025,0,0.0,05/25/2000,40,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 6,"FITTING, CABLE        -KB",A,5,KBA500328A,11,44,PL,12,10,12/10/2026,,12/10/2026,Open,N,FLUID SYSTEMS - IRVINE,10.0,"IRVINE, CA",0,08/13/2025,0,0.0,02/14/2000,2,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 28,"HOUSING, BEARING      -KB",-,1,KBA500328A,12,124,PL,12,12,12/16/2026,,12/16/2026,Open,N,FLUID SYSTEMS - IRVINE,12.0,"IRVINE, CA",0,11/26/2025,0,0.0,05/04/2000,12,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 30,CLEVIS-KB,-,1,KBA500328A,14,101,PL,12,15,12/16/2026,,12/16/2026,Open,N,FLUID SYSTEMS - IRVINE,15.0,"IRVINE, CA",0,11/25/2025,0,0.0,04/11/2000,15,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 4,HOUSING ASSY,E,5,KBA500328A,17,98,PL,12,6,12/17/2026,,12/17/2026,Open,N,FLUID SYSTEMS - IRVINE,6.0,"IRVINE, CA",0,11/14/2025,0,0.0,04/08/2000,3,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 24,BODY-KB-GY,K,21,KBA500328A,2,92,PL,12,16,12/22/2026,,12/22/2026,Open,N,FLUID SYSTEMS - IRVINE,16.0,"IRVINE, CA",0,11/17/2025,0,0.0,04/02/2000,16,687648,J1,66,04/25/2018,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 15,BRACKET               -KB,-,2,KBA500328A,9,61,PL,12,20,12/21/2026,,12/21/2026,Open,N,FLUID SYSTEMS - IRVINE,19.0,"IRVINE, CA",0,07/09/2025,0,0.0,03/02/2000,17,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 31,STUB PIPE-GY,C,8,LTA5F0328A,8,78,PL,12,27,12/21/2026,,12/21/2026,Open,N,FLUID SYSTEMS - IRVINE,24.0,"IRVINE, CA",0,11/07/2025,0,0.0,03/19/2000,18,687648,J1,66,05/22/2017,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 24,BODY-KB-GY,K,21,KBA500328A,2,93,PL,12,16,12/22/2026,,12/22/2026,Open,N,FLUID SYSTEMS - IRVINE,16.0,"IRVINE, CA",0,11/17/2025,0,0.0,04/03/2000,16,687648,J1,66,04/25/2018,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 8,BODY-KB-GY,J,20,KBA500328A,4,74,PL,12,24,12/22/2026,,12/22/2026,Open,N,FLUID SYSTEMS - IRVINE,24.0,"IRVINE, CA",0,11/04/2025,0,0.0,03/15/2000,24,687648,J1,66,04/25/2018,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 32,POPPET-GY             -KB,B,7,KBA500328A,5,66,PL,12,12,12/22/2026,,12/22/2026,Open,N,FLUID SYSTEMS - IRVINE,12.0,"IRVINE, CA",0,11/15/2025,0,0.0,03/07/2000,5,687648,J1,66,04/25/2018,Commercial,EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
Part 14,"RETAINER, POPPET      -KB",A,4,KBA500328A,13,32,PL,12,13,12/23/2026,,12/23/2026,Open,N,FLUID SYSTEMS - IRVINE,13.0,"IRVINE, CA",0,09/11/2025,0,0.0,02/02/2000,13,687648,J1,66,04/25/2018,"Govt, DFARS Compliant",EA,MAINI PRECISION PRODUCTS LIMIT,Supplier 1
